,Sample,Microbes,Culture,Media,Strain,Mean_TIC,TOTAL_TIC,CORRECTION2,PEAK_AREA,PEAK_AREA_TIC,PEAK_AREA_TIC_Log,PEAK_AREA_Log,TIC_Log_Scaled,Metabolites,Log_Scaled,Class,Sample_ID_F
2322,46,B,Single,SA,R565,55095156,104760233.8,1.901441823,771048,1466102.914,6.166164457,5.887081415,-0.317523204,Glycine_1Bz,-0.45685051,Amino Acids,46_B_Single_SA_R565
2323,46,B,Single,SA,R565,55095156,104760233.8,1.901441823,1387758,2638741.101,6.421396782,6.14231374,0.038432593,Histidine_1Bz,-0.227708773,Amino Acids,46_B_Single_SA_R565
2324,46,B,Single,SA,R565,55095156,104760233.8,1.901441823,2677828,5091734.153,6.70686572,6.427782678,0.406039611,Isoleucine_1Bz,0.077298179,Amino Acids,46_B_Single_SA_R565
2325,46,B,Single,SA,R565,55095156,104760233.8,1.901441823,5271979,10024361.36,7.001056714,6.721973672,0.315340747,Leucine_1Bz,-0.001259699,Amino Acids,46_B_Single_SA_R565
2326,46,B,Single,SA,R565,55095156,104760233.8,1.901441823,4360384,8291016.5,6.918607779,6.639524737,-0.041079783,Lysine_2Bz,-0.331826868,Amino Acids,46_B_Single_SA_R565
2327,46,B,Single,SA,R565,55095156,104760233.8,1.901441823,1829380,3478459.641,6.541386969,6.262303927,0.594345698,N.acetylputrescine_1Bz,0.362777893,Amino Acids,46_B_Single_SA_R565
2328,46,B,Single,SA,R565,55095156,104760233.8,1.901441823,1954175,3715750.074,6.570046495,6.290963453,0.012864785,Ornithine_2Bz,-0.202850185,Amino Acids,46_B_Single_SA_R565
2329,46,B,Single,SA,R565,55095156,104760233.8,1.901441823,3191072,6067637.76,6.783019645,6.503936603,0.252053712,Phenylalanine_1Bz,-0.05222562,Amino Acids,46_B_Single_SA_R565
2330,46,B,Single,SA,R565,55095156,104760233.8,1.901441823,2785595,5296646.834,6.724001016,6.444917974,-0.242852044,Proline_1Bz,-0.396629189,Amino Acids,46_B_Single_SA_R565
2331,46,B,Single,SA,R565,55095156,104760233.8,1.901441823,2570534,4887720.854,6.689106395,6.410023353,0.03219423,Serine_1Bz,-0.239862751,Amino Acids,46_B_Single_SA_R565
2332,46,B,Single,SA,R565,55095156,104760233.8,1.901441823,2764324,5256201.265,6.720671986,6.441588944,0.36309212,Threonine_1Bz,0.021584611,Amino Acids,46_B_Single_SA_R565
2333,46,B,Single,SA,R565,55095156,104760233.8,1.901441823,2923524,5558910.803,6.744989705,6.465906663,0.344449798,Tyrosine_2Bz,0.014644253,Amino Acids,46_B_Single_SA_R565
2334,46,B,Single,SA,R565,55095156,104760233.8,1.901441823,2980563,5667367.143,6.753381348,6.474298306,0.213810975,Valine_1Bz,-0.075742816,Amino Acids,46_B_Single_SA_R565
2461,52,B,Single,SA,R568,65280983,104760233.8,1.604758829,3621176,5811114.158,6.764259407,6.558849633,-0.060219114,Alanine_1Bz,-0.166750097,Amino Acids,52_B_Single_SA_R568
2462,52,B,Single,SA,R568,65280983,104760233.8,1.604758829,13108016,21035204.41,7.322946737,7.117536963,0.355055721,Arginine_1Bz,0.241846704,Amino Acids,52_B_Single_SA_R568
2463,52,B,Single,SA,R568,65280983,104760233.8,1.604758829,599200,961571.4904,5.982981578,5.777571805,-0.343168768,Asparagine_1Bz,-0.386650595,Amino Acids,52_B_Single_SA_R568
2464,52,B,Single,SA,R568,65280983,104760233.8,1.604758829,1433752,2300826.181,6.36188381,6.156474037,0.013453962,Aspartic.Acid_1Bz,-0.113808723,Amino Acids,52_B_Single_SA_R568
2465,52,B,Single,SA,R568,65280983,104760233.8,1.604758829,789517,1266984.376,6.102771259,5.897361486,0.618899946,Beta.Alanine_1Bz,0.531329547,Amino Acids,52_B_Single_SA_R568
2466,52,B,Single,SA,R568,65280983,104760233.8,1.604758829,109560,175817.3773,5.245061797,5.039652024,0.020735358,Citrulline_1Bz,-0.061121711,Amino Acids,52_B_Single_SA_R568
2467,52,B,Single,SA,R568,65280983,104760233.8,1.604758829,2787433,4473157.717,6.650614211,6.445204437,-0.227161436,Glutamic.Acid_1Bz,-0.311891751,Amino Acids,52_B_Single_SA_R568
2468,52,B,Single,SA,R568,65280983,104760233.8,1.604758829,626913,1006044.172,6.002617049,5.797207276,0.353070009,Glutamine_1Bz,0.200625177,Amino Acids,52_B_Single_SA_R568
2469,52,B,Single,SA,R568,65280983,104760233.8,1.604758829,1056967,1696177.125,6.229471202,6.024061428,-0.211122937,Glycine_1Bz,-0.2663499,Amino Acids,52_B_Single_SA_R568
2470,52,B,Single,SA,R568,65280983,104760233.8,1.604758829,2050635,3290774.621,6.517298139,6.311888366,0.242678451,Histidine_1Bz,0.090015212,Amino Acids,52_B_Single_SA_R568
2471,52,B,Single,SA,R568,65280983,104760233.8,1.604758829,2690433,4317496.111,6.635231955,6.429822181,0.244721743,Isoleucine_1Bz,0.081169193,Amino Acids,52_B_Single_SA_R568
2472,52,B,Single,SA,R568,65280983,104760233.8,1.604758829,5930170,9516492.665,6.978476917,6.773067143,0.264085254,Leucine_1Bz,0.096375563,Amino Acids,52_B_Single_SA_R568
2473,52,B,Single,SA,R568,65280983,104760233.8,1.604758829,6903547,11078528,7.04448206,6.839072286,0.220610468,Lysine_2Bz,0.083739947,Amino Acids,52_B_Single_SA_R568
2474,52,B,Single,SA,R568,65280983,104760233.8,1.604758829,842477,1351972.404,6.130967827,5.925558053,-0.084506617,N.acetylputrescine_1Bz,-0.19314275,Amino Acids,52_B_Single_SA_R568
2475,52,B,Single,SA,R568,65280983,104760233.8,1.604758829,2308251,3704186.172,6.568692806,6.363283032,0.010375394,Ornithine_2Bz,-0.092201326,Amino Acids,52_B_Single_SA_R568
2476,52,B,Single,SA,R568,65280983,104760233.8,1.604758829,3855295,6186818.69,6.791467389,6.586057615,0.270932042,Phenylalanine_1Bz,0.107878589,Amino Acids,52_B_Single_SA_R568
2477,52,B,Single,SA,R568,65280983,104760233.8,1.604758829,3261732,5234293.225,6.718858048,6.513448274,-0.252133082,Proline_1Bz,-0.297482645,Amino Acids,52_B_Single_SA_R568
2478,52,B,Single,SA,R568,65280983,104760233.8,1.604758829,3620126,5809429.161,6.76413346,6.558723687,0.201710978,Serine_1Bz,0.044730428,Amino Acids,52_B_Single_SA_R568
2479,52,B,Single,SA,R568,65280983,104760233.8,1.604758829,3330954,5345377.841,6.727978409,6.522568635,0.380721351,Threonine_1Bz,0.1818602,Amino Acids,52_B_Single_SA_R568
2480,52,B,Single,SA,R568,65280983,104760233.8,1.604758829,2881200,4623631.138,6.66498318,6.459573406,0.157042774,Tyrosine_2Bz,0.002232738,Amino Acids,52_B_Single_SA_R568
2481,52,B,Single,SA,R568,65280983,104760233.8,1.604758829,3473629,5574336.807,6.746193206,6.540783432,0.197911724,Valine_1Bz,0.041607126,Amino Acids,52_B_Single_SA_R568
2482,53,B,Single,SA,R568,1865397816,104760233.8,0.056159728,2751458,154521.1327,5.188987883,6.439562888,-3.285928474,Alanine_1Bz,-0.375443887,Amino Acids,53_B_Single_SA_R568
2483,53,B,Single,SA,R568,1865397816,104760233.8,0.056159728,7418410,416615.8873,5.619735827,6.870310832,-3.022085713,Arginine_1Bz,-0.286514729,Amino Acids,53_B_Single_SA_R568
2484,53,B,Single,SA,R568,1865397816,104760233.8,0.056159728,580935,32625.15155,4.513552538,5.764127543,-3.612846663,Asparagine_1Bz,-0.41026517,Amino Acids,53_B_Single_SA_R568
2485,53,B,Single,SA,R568,1865397816,104760233.8,0.056159728,1839045,103280.2669,5.014017351,6.264592356,-2.846309055,Aspartic.Acid_1Bz,0.092775387,Amino Acids,53_B_Single_SA_R568
2486,53,B,Single,SA,R568,1865397816,104760233.8,0.056159728,563271,31633.14611,4.500142387,5.750717392,-0.366613814,Beta.Alanine_1Bz,0.440798867,Amino Acids,53_B_Single_SA_R568
2487,53,B,Single,SA,R568,1865397816,104760233.8,0.056159728,15040,844.6423081,2.926672831,4.177247836,-2.334171958,Citrulline_1Bz,-0.926967094,Amino Acids,53_B_Single_SA_R568
2488,53,B,Single,SA,R568,1865397816,104760233.8,0.056159728,3666404,205904.2511,5.313665313,6.564240318,-2.790901716,Glutamic.Acid_1Bz,-0.110518145,Amino Acids,53_B_Single_SA_R568
2489,53,B,Single,SA,R568,1865397816,104760233.8,0.056159728,423637,23791.33866,4.376418879,5.626993884,-3.030815352,Glutamine_1Bz,-0.128456121,Amino Acids,53_B_Single_SA_R568
2490,53,B,Single,SA,R568,1865397816,104760233.8,0.056159728,1812177429,101771391.4,8.007625712,9.258200717,2.777438777,Glycine_1Bz,4.231426767,Amino Acids,53_B_Single_SA_R568
2491,53,B,Single,SA,R568,1865397816,104760233.8,0.056159728,1236399,69435.83146,4.84158364,6.092158645,-3.326173472,Histidine_1Bz,-0.32168201,Amino Acids,53_B_Single_SA_R568
2492,53,B,Single,SA,R568,1865397816,104760233.8,0.056159728,1736043,97495.70256,4.988985473,6.239560478,-3.462593823,Isoleucine_1Bz,-0.279951051,Amino Acids,53_B_Single_SA_R568
2493,53,B,Single,SA,R568,1865397816,104760233.8,0.056159728,4232827,237714.4127,5.376055514,6.626630519,-3.373365538,Leucine_1Bz,-0.183452324,Amino Acids,53_B_Single_SA_R568
2494,53,B,Single,SA,R568,1865397816,104760233.8,0.056159728,5829591,327388.2445,5.515063081,6.765638086,-2.959022698,Lysine_2Bz,-0.069190103,Amino Acids,53_B_Single_SA_R568
2495,53,B,Single,SA,R568,1865397816,104760233.8,0.056159728,3540476,198832.1689,5.29848665,6.549061655,-1.461469133,N.acetylputrescine_1Bz,0.836175053,Amino Acids,53_B_Single_SA_R568
2496,53,B,Single,SA,R568,1865397816,104760233.8,0.056159728,2927367,164400.1343,5.215902168,6.466477173,-2.477363916,Ornithine_2Bz,0.065685569,Amino Acids,53_B_Single_SA_R568
2497,53,B,Single,SA,R568,1865397816,104760233.8,0.056159728,3065152,172138.1024,5.235877011,6.486452016,-3.20537481,Phenylalanine_1Bz,-0.086313802,Amino Acids,53_B_Single_SA_R568
2498,53,B,Single,SA,R568,1865397816,104760233.8,0.056159728,3501053,196618.184,5.29362368,6.544198685,-2.824121548,Proline_1Bz,-0.252994338,Amino Acids,53_B_Single_SA_R568
2499,53,B,Single,SA,R568,1865397816,104760233.8,0.056159728,2456666,137965.6942,5.13977111,6.390346115,-3.468386205,Serine_1Bz,-0.277522435,Amino Acids,53_B_Single_SA_R568
2500,53,B,Single,SA,R568,1865397816,104760233.8,0.056159728,2674243,150184.7593,5.176625863,6.427200868,-3.362444676,Threonine_1Bz,-0.006892374,Amino Acids,53_B_Single_SA_R568
2501,53,B,Single,SA,R568,1865397816,104760233.8,0.056159728,2656680,149198.426,5.173764242,6.424339246,-3.335983603,Tyrosine_2Bz,-0.066816925,Amino Acids,53_B_Single_SA_R568
2502,53,B,Single,SA,R568,1865397816,104760233.8,0.056159728,2105690,118254.9775,5.07281943,6.323394435,-3.503376942,Valine_1Bz,-0.342096534,Amino Acids,53_B_Single_SA_R568
2503,54,B,Single,SA,R568,54038883,104760233.8,1.938608425,2135521,4139939.001,6.616993942,6.329503846,-0.361777024,Alanine_1Bz,-0.567993682,Amino Acids,54_B_Single_SA_R568
2504,54,B,Single,SA,R568,54038883,104760233.8,1.938608425,11846095,22964939.57,7.361065307,7.073575211,0.430637554,Arginine_1Bz,0.147893472,Amino Acids,54_B_Single_SA_R568
2505,54,B,Single,SA,R568,54038883,104760233.8,1.938608425,627548,1216569.84,6.085137046,5.79764695,-0.115859069,Asparagine_1Bz,-0.351389009,Amino Acids,54_B_Single_SA_R568
2506,54,B,Single,SA,R568,54038883,104760233.8,1.938608425,1498941,2905859.651,6.463274635,6.175784539,0.228574479,Aspartic.Acid_1Bz,-0.076911711,Amino Acids,54_B_Single_SA_R568
2507,54,B,Single,SA,R568,54038883,104760233.8,1.938608425,386470,749213.9978,5.874605883,5.587115787,0.478592903,Beta.Alanine_1Bz,0.339799473,Amino Acids,54_B_Single_SA_R568
2508,54,B,Single,SA,R568,54038883,104760233.8,1.938608425,59367,115089.3663,5.061035199,4.773545103,-0.166189955,Citrulline_1Bz,-0.328290461,Amino Acids,54_B_Single_SA_R568
2509,54,B,Single,SA,R568,54038883,104760233.8,1.938608425,3117834,6044259.259,6.781343084,6.493852989,0.023524943,Glutamic.Acid_1Bz,-0.229592749,Amino Acids,54_B_Single_SA_R568
2510,54,B,Single,SA,R568,54038883,104760233.8,1.938608425,320902,622103.3207,5.79386252,5.506372424,-0.081318254,Glutamine_1Bz,-0.36165908,Amino Acids,54_B_Single_SA_R568
2511,54,B,Single,SA,R568,54038883,104760233.8,1.938608425,724318,1404168.977,6.147419374,5.859929278,-0.349028249,Glycine_1Bz,-0.494611484,Amino Acids,54_B_Single_SA_R568
2512,54,B,Single,SA,R568,54038883,104760233.8,1.938608425,1499976,2907866.11,6.463574406,6.17608431,0.128260363,Histidine_1Bz,-0.164434447,Amino Acids,54_B_Single_SA_R568
2513,54,B,Single,SA,R568,54038883,104760233.8,1.938608425,1447662,2806449.749,6.44815727,6.160667175,-0.176566866,Isoleucine_1Bz,-0.429692005,Amino Acids,54_B_Single_SA_R568
2514,54,B,Single,SA,R568,54038883,104760233.8,1.938608425,4245381,8230131.372,6.915406768,6.627916672,0.120917817,Leucine_1Bz,-0.180994595,Amino Acids,54_B_Single_SA_R568
2515,54,B,Single,SA,R568,54038883,104760233.8,1.938608425,7401954,14349490.38,7.156836478,6.869346382,0.454193181,Lysine_2Bz,0.146787124,Amino Acids,54_B_Single_SA_R568
2516,54,B,Single,SA,R568,54038883,104760233.8,1.938608425,3327271,6450275.591,6.80957827,6.522088175,1.037946563,N.acetylputrescine_1Bz,0.791645586,Amino Acids,54_B_Single_SA_R568
2517,54,B,Single,SA,R568,54038883,104760233.8,1.938608425,1926063,3733881.958,6.572160584,6.284670488,0.016752528,Ornithine_2Bz,-0.212478412,Amino Acids,54_B_Single_SA_R568
2518,54,B,Single,SA,R568,54038883,104760233.8,1.938608425,2810558,5448571.417,6.736282648,6.448792552,0.147609671,Phenylalanine_1Bz,-0.15973519,Amino Acids,54_B_Single_SA_R568
2519,54,B,Single,SA,R568,54038883,104760233.8,1.938608425,2427931,4706807.491,6.672726436,6.38523634,-0.33538253,Proline_1Bz,-0.482973882,Amino Acids,54_B_Single_SA_R568
2520,54,B,Single,SA,R568,54038883,104760233.8,1.938608425,2648926,5135230.26,6.710559922,6.423069826,0.0806665,Serine_1Bz,-0.214893491,Amino Acids,54_B_Single_SA_R568
2521,54,B,Single,SA,R568,54038883,104760233.8,1.938608425,1647364,3193593.729,6.504279667,6.216789571,-0.159028001,Threonine_1Bz,-0.423339932,Amino Acids,54_B_Single_SA_R568
2522,54,B,Single,SA,R568,54038883,104760233.8,1.938608425,2078776,4029932.666,6.60529779,6.317807694,0.017235911,Tyrosine_2Bz,-0.27559068,Amino Acids,54_B_Single_SA_R568
2523,54,B,Single,SA,R568,54038883,104760233.8,1.938608425,1860025,3605860.135,6.557008877,6.269518781,-0.220539802,Valine_1Bz,-0.437190056,Amino Acids,54_B_Single_SA_R568
2587,58,B,Single,SA,R651,50260493,104760233.8,2.084345528,2198762,4582979.743,6.661147938,6.342178223,-0.271362163,Alanine_1Bz,-0.545819688,Amino Acids,58_B_Single_SA_R651
2588,58,B,Single,SA,R651,50260493,104760233.8,2.084345528,7115993,14832188.19,7.171205227,6.852235512,0.054181334,Arginine_1Bz,-0.325144553,Amino Acids,58_B_Single_SA_R651
2589,58,B,Single,SA,R651,50260493,104760233.8,2.084345528,489266,1019799.399,6.008514752,5.689545037,-0.286354012,Asparagine_1Bz,-0.541267833,Amino Acids,58_B_Single_SA_R651
2590,58,B,Single,SA,R651,50260493,104760233.8,2.084345528,1550321,3231404.644,6.509391345,6.19042163,0.326420123,Aspartic.Acid_1Bz,-0.048944292,Amino Acids,58_B_Single_SA_R651
2591,58,B,Single,SA,R651,50260493,104760233.8,2.084345528,NA,NA,NA,NA,-3.133912169,Beta.Alanine_1Bz,-3.10940451,Amino Acids,58_B_Single_SA_R651
2592,58,B,Single,SA,R651,50260493,104760233.8,2.084345528,36294,75649.23661,4.87880455,4.559834835,-0.35129103,Citrulline_1Bz,-0.542853483,Amino Acids,58_B_Single_SA_R651
2593,58,B,Single,SA,R651,50260493,104760233.8,2.084345528,3593172,7489411.991,6.874447722,6.555478007,0.202062888,Glutamic.Acid_1Bz,-0.125341392,Amino Acids,58_B_Single_SA_R651
2594,58,B,Single,SA,R651,50260493,104760233.8,2.084345528,352905,735575.9587,5.866627526,5.547657812,0.070095298,Glutamine_1Bz,-0.281840161,Amino Acids,58_B_Single_SA_R651
2595,58,B,Single,SA,R651,50260493,104760233.8,2.084345528,711456,1482920.132,6.171117761,5.852148046,-0.309198137,Glycine_1Bz,-0.505432985,Amino Acids,58_B_Single_SA_R651
2596,58,B,Single,SA,R651,50260493,104760233.8,2.084345528,1759540,3667489.331,6.564368859,6.245399144,0.342927287,Histidine_1Bz,-0.034562509,Amino Acids,58_B_Single_SA_R651
2597,58,B,Single,SA,R651,50260493,104760233.8,2.084345528,1996515,4161427.113,6.619242292,6.300272577,0.208713328,Isoleucine_1Bz,-0.164718359,Amino Acids,58_B_Single_SA_R651
2598,58,B,Single,SA,R651,50260493,104760233.8,2.084345528,4925445,10266329.26,7.011415189,6.692445474,0.33885419,Leucine_1Bz,-0.057685564,Amino Acids,58_B_Single_SA_R651
2599,58,B,Single,SA,R651,50260493,104760233.8,2.084345528,5901184,12300106.48,7.089908871,6.770939156,0.315051951,Lysine_2Bz,-0.058150384,Amino Acids,58_B_Single_SA_R651
2600,58,B,Single,SA,R651,50260493,104760233.8,2.084345528,1750139,3647894.399,6.562042258,6.243072543,0.628510505,N.acetylputrescine_1Bz,0.33102955,Amino Acids,58_B_Single_SA_R651
2601,58,B,Single,SA,R651,50260493,104760233.8,2.084345528,3096912,6455034.679,6.80989858,6.490928865,0.453945203,Ornithine_2Bz,0.103096625,Amino Acids,58_B_Single_SA_R651
2602,58,B,Single,SA,R651,50260493,104760233.8,2.084345528,3460067,7211975.179,6.858054223,6.539084508,0.419734884,Phenylalanine_1Bz,0.0162992,Amino Acids,58_B_Single_SA_R651
2603,58,B,Single,SA,R651,50260493,104760233.8,2.084345528,1775608,3700980.595,6.568316808,6.249347093,-0.523800916,Proline_1Bz,-0.67957231,Amino Acids,58_B_Single_SA_R651
2604,58,B,Single,SA,R651,50260493,104760233.8,2.084345528,2905390,6055836.655,6.782174152,6.463204437,0.24247226,Serine_1Bz,-0.138081043,Amino Acids,58_B_Single_SA_R651
2605,58,B,Single,SA,R651,50260493,104760233.8,2.084345528,1894687,3949182.376,6.59650719,6.277537475,0.063502289,Threonine_1Bz,-0.303107241,Amino Acids,58_B_Single_SA_R651
2606,58,B,Single,SA,R651,50260493,104760233.8,2.084345528,2443097,5092258.307,6.706910425,6.38794071,0.255253017,Tyrosine_2Bz,-0.138148459,Amino Acids,58_B_Single_SA_R651
2607,58,B,Single,SA,R651,50260493,104760233.8,2.084345528,2303740,4801790.168,6.681403178,6.362433463,0.054604473,Valine_1Bz,-0.27319048,Amino Acids,58_B_Single_SA_R651
2608,59,B,Single,SA,R651,135940785,104760233.8,0.770631373,20306146,15648553.18,7.19447419,7.307627504,0.82073876,Alanine_1Bz,1.143247011,Amino Acids,59_B_Single_SA_R651
2609,59,B,Single,SA,R651,135940785,104760233.8,0.770631373,7415945,5714959.88,6.757013186,6.8701665,-0.767082255,Arginine_1Bz,-0.286823189,Amino Acids,59_B_Single_SA_R651
2610,59,B,Single,SA,R651,135940785,104760233.8,0.770631373,2835283,2184958.032,6.3394431,6.452596414,0.450006216,Asparagine_1Bz,0.799016477,Amino Acids,59_B_Single_SA_R651
2611,59,B,Single,SA,R651,135940785,104760233.8,0.770631373,2312620,1782177.527,6.250950963,6.364104277,-0.221911828,Aspartic.Acid_1Bz,0.282915057,Amino Acids,59_B_Single_SA_R651
2612,59,B,Single,SA,R651,135940785,104760233.8,0.770631373,12755460,9829757.657,6.992542811,7.105696125,1.166052267,Beta.Alanine_1Bz,1.277294515,Amino Acids,59_B_Single_SA_R651
2613,59,B,Single,SA,R651,135940785,104760233.8,0.770631373,502816,387485.7846,5.588255775,5.701409089,0.369335191,Citrulline_1Bz,0.60327592,Amino Acids,59_B_Single_SA_R651
2614,59,B,Single,SA,R651,135940785,104760233.8,0.770631373,10829818,8345797.518,6.921467844,7.034621158,0.292228923,Glutamic.Acid_1Bz,0.685227521,Amino Acids,59_B_Single_SA_R651
2615,59,B,Single,SA,R651,135940785,104760233.8,0.770631373,697070,537184.0114,5.730123078,5.843276392,-0.213950898,Glutamine_1Bz,0.289692697,Amino Acids,59_B_Single_SA_R651
2616,59,B,Single,SA,R651,135940785,104760233.8,0.770631373,6557126,5053127.015,6.703560215,6.816713529,0.585683113,Glycine_1Bz,0.836005875,Amino Acids,59_B_Single_SA_R651
2617,59,B,Single,SA,R651,135940785,104760233.8,0.770631373,1742385,1342736.545,6.127990809,6.241144124,-0.586448596,Histidine_1Bz,-0.04253494,Amino Acids,59_B_Single_SA_R651
2618,59,B,Single,SA,R651,135940785,104760233.8,0.770631373,2486528,1916196.487,6.28244004,6.395593354,-0.549758898,Isoleucine_1Bz,0.016202244,Amino Acids,59_B_Single_SA_R651
2619,59,B,Single,SA,R651,135940785,104760233.8,0.770631373,7066379,5445573.353,6.736043612,6.849196927,-0.286231419,Leucine_1Bz,0.241853079,Amino Acids,59_B_Single_SA_R651
2620,59,B,Single,SA,R651,135940785,104760233.8,0.770631373,5241116,4038968.421,6.606270458,6.719423772,-0.690423175,Lysine_2Bz,-0.165433507,Amino Acids,59_B_Single_SA_R651
2621,59,B,Single,SA,R651,135940785,104760233.8,0.770631373,518309,399425.1765,5.601435436,5.71458875,-0.960377776,N.acetylputrescine_1Bz,-0.541423753,Amino Acids,59_B_Single_SA_R651
2622,59,B,Single,SA,R651,135940785,104760233.8,0.770631373,2715518,2092663.366,6.320699372,6.433852686,-0.445676709,Ornithine_2Bz,0.015770148,Amino Acids,59_B_Single_SA_R651
2623,59,B,Single,SA,R651,135940785,104760233.8,0.770631373,3873306,2984891.122,6.474928494,6.588081809,-0.436443334,Phenylalanine_1Bz,0.111824983,Amino Acids,59_B_Single_SA_R651
2624,59,B,Single,SA,R651,135940785,104760233.8,0.770631373,25087286,19333049.66,7.286300367,7.399453681,0.771877516,Proline_1Bz,0.984349975,Amino Acids,59_B_Single_SA_R651
2625,59,B,Single,SA,R651,135940785,104760233.8,0.770631373,8130430,6265564.437,6.796960201,6.910113515,0.275879975,Serine_1Bz,0.717245048,Amino Acids,59_B_Single_SA_R651
2626,59,B,Single,SA,R651,135940785,104760233.8,0.770631373,6822008,5257253.394,6.72075891,6.833912224,0.363301853,Threonine_1Bz,0.798073681,Amino Acids,59_B_Single_SA_R651
2627,59,B,Single,SA,R651,135940785,104760233.8,0.770631373,2850729,2196861.204,6.341802619,6.454955934,-0.599974317,Tyrosine_2Bz,-0.00681629,Amino Acids,59_B_Single_SA_R651
2628,59,B,Single,SA,R651,135940785,104760233.8,0.770631373,5194507,4003050.063,6.602391022,6.715544336,-0.120160306,Valine_1Bz,0.350069834,Amino Acids,59_B_Single_SA_R651
2650,60,B,Single,SA,R651,106131736,104760233.8,0.987077361,9842891,9715694.868,6.987473867,6.993122676,0.3968608,Alanine_1Bz,0.593016519,Amino Acids,60_B_Single_SA_R651
2651,60,B,Single,SA,R651,106131736,104760233.8,0.987077361,5906507,5830179.339,6.765681914,6.771330723,-0.749893826,Arginine_1Bz,-0.498050913,Amino Acids,60_B_Single_SA_R651
2652,60,B,Single,SA,R651,106131736,104760233.8,0.987077361,1905830,1881201.646,6.27443535,6.280084159,0.305355202,Asparagine_1Bz,0.496002191,Amino Acids,60_B_Single_SA_R651
2653,60,B,Single,SA,R651,106131736,104760233.8,0.987077361,3726552,3678395.112,6.565658377,6.571307186,0.445801666,Aspartic.Acid_1Bz,0.678822324,Amino Acids,60_B_Single_SA_R651
2654,60,B,Single,SA,R651,106131736,104760233.8,0.987077361,6786664,6698962.388,6.826007539,6.831656348,1.063643777,Beta.Alanine_1Bz,1.108116154,Amino Acids,60_B_Single_SA_R651
2655,60,B,Single,SA,R651,106131736,104760233.8,0.987077361,455208,449325.5111,5.652561077,5.658209886,0.434653405,Citrulline_1Bz,0.559904342,Amino Acids,60_B_Single_SA_R651
2656,60,B,Single,SA,R651,106131736,104760233.8,0.987077361,16859419,16641550.81,7.221193795,7.226842604,0.866984994,Glutamic.Acid_1Bz,1.010409522,Amino Acids,60_B_Single_SA_R651
2657,60,B,Single,SA,R651,106131736,104760233.8,0.987077361,508830,502254.5734,5.7009239,5.706572709,-0.274710203,Glutamine_1Bz,0.025397244,Amino Acids,60_B_Single_SA_R651
2658,60,B,Single,SA,R651,106131736,104760233.8,0.987077361,2605227,2571560.591,6.410196762,6.41584557,0.092624282,Glycine_1Bz,0.278511473,Amino Acids,60_B_Single_SA_R651
2659,60,B,Single,SA,R651,106131736,104760233.8,0.987077361,2808936,2772637.133,6.442893035,6.448541844,0.084214226,Histidine_1Bz,0.346056395,Amino Acids,60_B_Single_SA_R651
2660,60,B,Single,SA,R651,106131736,104760233.8,0.987077361,2047918,2021453.494,6.305663754,6.311312563,-0.497459537,Isoleucine_1Bz,-0.143764261,Amino Acids,60_B_Single_SA_R651
2661,60,B,Single,SA,R651,106131736,104760233.8,0.987077361,5319251,5250512.237,6.720201675,6.725850484,-0.322192165,Leucine_1Bz,0.006148558,Amino Acids,60_B_Single_SA_R651
2662,60,B,Single,SA,R651,106131736,104760233.8,0.987077361,3794394,3745360.414,6.573493616,6.579142425,-0.758565609,Lysine_2Bz,-0.457575771,Amino Acids,60_B_Single_SA_R651
2663,60,B,Single,SA,R651,106131736,104760233.8,0.987077361,378483,373592.0006,5.572397569,5.578046377,-1.008407757,N.acetylputrescine_1Bz,-0.766836236,Amino Acids,60_B_Single_SA_R651
2664,60,B,Single,SA,R651,106131736,104760233.8,0.987077361,5687422,5613925.496,6.749266645,6.754915454,0.342444987,Ornithine_2Bz,0.506995749,Amino Acids,60_B_Single_SA_R651
2665,60,B,Single,SA,R651,106131736,104760233.8,0.987077361,4466269,4408553.016,6.644296068,6.649944877,-0.057954456,Phenylalanine_1Bz,0.232434038,Amino Acids,60_B_Single_SA_R651
2666,60,B,Single,SA,R651,106131736,104760233.8,0.987077361,12482133,12320830.9,7.090639997,7.096288806,0.418787368,Proline_1Bz,0.545744721,Amino Acids,60_B_Single_SA_R651
2667,60,B,Single,SA,R651,106131736,104760233.8,0.987077361,8028965,7925209.58,6.899010756,6.904659565,0.506453809,Serine_1Bz,0.706806893,Amino Acids,60_B_Single_SA_R651
2668,60,B,Single,SA,R651,106131736,104760233.8,0.987077361,4555526,4496656.58,6.652889721,6.65853853,0.199544334,Threonine_1Bz,0.450972797,Amino Acids,60_B_Single_SA_R651
2669,60,B,Single,SA,R651,106131736,104760233.8,0.987077361,3872381,3822339.616,6.582329272,6.587978081,-0.036565471,Tyrosine_2Bz,0.253872045,Amino Acids,60_B_Single_SA_R651
2670,60,B,Single,SA,R651,106131736,104760233.8,0.987077361,4092930,4040038.541,6.606385508,6.612034317,-0.111325013,Valine_1Bz,0.167368898,Amino Acids,60_B_Single_SA_R651
2734,64,B,Single,SA,R695,58210262,104760233.8,1.799686692,1484372,2671404.534,6.426739659,6.171542754,-0.751363844,Alanine_1Bz,-0.844348771,Amino Acids,64_B_Single_SA_R695
2735,64,B,Single,SA,R695,58210262,104760233.8,1.799686692,24758417,44557393.58,7.648919779,7.393722873,1.001397909,Arginine_1Bz,0.832099777,Amino Acids,64_B_Single_SA_R695
